statistics,f_21_001,f_21_0001,f_21_00001,f_21_001_startvalue,f_21_0001_startvalue,f_21_00001_startvalue,f_49_001,f_49_0001,f_49_00001,f_49_001_startvalue,f_49_0001_startvalue,f_49_00001_startvalue,c_21_001,c_21_0001,c_21_00001,c_49_001,c_49_0001,c_49_00001,m_21_001,m_21_0001,m_21_00001,m_49_001,m_49_0001,m_49_00001
i_233_3995_AS_PartB_column2,0.1074425,0.1072462,0.1072462,0.1059035,0.1070478,0.10726,0.1075837,0.1072391,0.1073332,0.1072122,0.1072269,0.10737,0.101941934,0.106801332,0.107259427,0.101773421,0.106832531,0.107370961,0.10212,0.10676,0.10726,0.10198,0.10685,0.10737
i_233_3995_AS_PartB_column3,-0.1675773,-0.1672848,-0.1672848,-0.1681635,-0.1670436,-0.16682,-0.1674368,-0.1668543,-0.1667552,-0.166857,-0.1668538,-0.1667,-0.172132277,-0.16727918,-0.166821656,-0.172289332,-0.167237444,-0.16669962,-0.17195,-0.16732,-0.16682,-0.17208,-0.16722,-0.1667
i_233_3995_AS_SaharaAndGobiEnvironments,1.6919696,1.6893936,1.6893936,1.685673,1.6868429,1.6871,1.692172,1.6872321,1.6872321,1.6870896,1.6871687,1.6872566,1.68176018,1.686639184,1.687098989,1.681542715,1.686625769,1.687165842,1.6819,1.6866,1.6871,1.6818,1.6866,1.6872
i_20200_74_AS_PartA_MC,1.8390146,1.8390146,1.8390146,1.837563,1.8387785,1.839,1.8391612,1.8392603,1.8392603,1.8390836,1.8391418,1.8393052,1.833513747,1.838571335,1.839047391,1.833306638,1.838594502,1.839153015,1.8337,1.8385,1.839,1.8335,1.8386,1.8392
i_20200_74_AS_PartB_California,2.4333579,2.4333579,2.4333579,2.4319597,2.4332075,2.4334379,2.4334748,2.4336344,2.4336344,2.4334815,2.4335772,2.4336759,2.427918122,2.432987728,2.433464724,2.427671911,2.432978377,2.433537923,2.4281,2.4329,2.4335,2.4279,2.433,2.4335
i_20200_74_AS_PartB_Florida,1.9464401,1.9464401,1.9464401,1.9449701,1.9461945,1.9464511,1.9465708,1.9466666,1.9466666,1.9464913,1.9465524,1.9467007,1.940922036,1.945982285,1.946458556,1.940707797,1.945999568,1.94655832,1.9411,1.9459,1.9465,1.9409,1.946,1.9466
i_20200_74_AS_PartC_ETC,2.0560902,2.0560902,2.0560902,2.054668,2.0558943,2.0561375,2.0562411,2.0563881,2.0563881,2.0562082,2.0562536,2.056402,2.050621113,2.055683856,2.056160326,2.050399619,2.055695131,2.056254103,2.0508,2.0556,2.0562,2.0506,2.0557,2.0563
i_20200_74_AS_PartDCalifornia,2.1809736,2.1809736,2.1809736,2.179534,2.1807363,2.181,2.1811019,2.1812527,2.1812527,2.1810745,2.1811113,2.1812664,2.17548871,2.180554015,2.181030687,2.175258992,2.180558457,2.18111765,2.1757,2.1805,2.181,2.1755,2.1806,2.1811
i_20200_74_AS_PartDFlorida,1.2570788,1.2570788,1.2570788,1.2555706,1.2568026,1.257,1.2572718,1.2573168,1.2573168,1.2571234,1.2571658,1.2572963,1.251517299,1.256556726,1.257031267,1.251349293,1.256611894,1.257168702,1.2517,1.2565,1.257,1.2516,1.2566,1.2572
i_20200_74_AS_PartEMC,1.386934,1.386934,1.386934,1.3854235,1.3866584,1.3869,1.3870963,1.3871398,1.3871398,1.3869763,1.3870095,1.3871425,1.381370871,1.386414886,1.386889815,1.381194064,1.386462882,1.38702013,1.3815,1.3864,1.3869,1.3814,1.3865,1.387
i_20200_74_AS_PartF_Chile,-0.3814154,-0.3814154,-0.3814154,-0.3831085,-0.3819262,-0.38173,-0.3812242,-0.3813031,-0.3813031,-0.3815622,-0.3814818,-0.3813819,-0.387160514,-0.382200185,-0.381732564,-0.387210851,-0.382048691,-0.381499788,-0.38698,-0.38224,-0.38173,-0.387,-0.38203,-0.3815
i_20200_74_AS_PartF_India,0.0903705,0.0904099,0.0904099,0.0887514,0.0899325,0.09016,0.0905718,0.0905327,0.0905327,0.0903009,0.0903615,0.0904784,0.084697784,0.089684166,0.090154095,0.084612092,0.089806439,0.090357985,0.084877,0.089641,0.090156,0.084827,0.089823,0.090357
i_242_3004_AS_Cost,0.295137,0.2939283,0.2939283,0.2906587,0.2917438,0.2919547,0.2953767,0.2924998,0.2923873,0.2921327,0.2921879,0.292287,0.287109092,0.291597071,0.292019911,0.287075614,0.291750135,0.292247927,0.28728,0.29156,0.29202,0.28727,0.29177,0.29225
i_242_3004_AS_Heavyrainfall,-0.5822146,-0.5805878,-0.5805878,-0.5783761,-0.5772929,-0.5771013,-0.5821035,-0.577037,-0.576923,-0.5770478,-0.5770542,-0.5769099,-0.5819734,-0.577482652,-0.577059476,-0.582002186,-0.577324246,-0.576826163,-0.5818,-0.57752,-0.57706,-0.58181,-0.57731,-0.57683
i_242_3004_AS_Impact,-1.2970489,-1.2931593,-1.2931593,-1.286702,-1.2856422,-1.285443,-1.296979,-1.2857718,-1.2854351,-1.2854994,-1.2854606,-1.2853705,-1.29033321,-1.28584324,-1.285420087,-1.290356832,-1.285679145,-1.285181183,-1.2902,-1.2859,-1.2854,-1.2902,-1.2857,-1.2852
i_242_3004_AS_Lastlongest,1.1460641,1.1422157,1.1422157,1.1338875,1.1349798,1.1352008,1.146392,1.1362008,1.1358323,1.1355448,1.1355832,1.1357072,1.130381537,1.134862675,1.135284797,1.130342122,1.135008963,1.135505986,1.1306,1.1348,1.1353,1.1305,1.135,1.1355
i_242_3004_AS_PartD,-0.1598839,-0.1595971,-0.1595971,-0.1600263,-0.1589691,-0.1587409,-0.1596726,-0.1584686,-0.1584308,-0.1586255,-0.1586253,-0.1585011,-0.163600869,-0.159110902,-0.158687834,-0.163631936,-0.158955064,-0.158457054,-0.16343,-0.15915,-0.15869,-0.16344,-0.15894,-0.15846
i_242_3004_AS_River_Floods_Surrounding_Area,1.3903988,1.3858482,1.3858482,1.3761755,1.3772403,1.377493,1.3907496,1.3785737,1.3781473,1.3778366,1.3779074,1.3780246,1.372680569,1.377159108,1.377580966,1.372639406,1.377303393,1.377800126,1.3729,1.3771,1.3776,1.3728,1.3773,1.3778
i_242_3004_AS_Timetobuild,1.3140616,1.309727,1.309727,1.3004677,1.3015478,1.3017839,1.3144054,1.3028663,1.3024457,1.3021176,1.3021903,1.3022807,1.29696945,1.301448825,1.301870768,1.296928811,1.301593713,1.30209054,1.2971,1.3014,1.3019,1.2971,1.3016,1.3021
i_242_3004_AS_Water_Cannot_Be_Held_Back,1.9479286,1.9419083,1.9419083,1.9294264,1.9305119,1.9307169,1.9483268,1.9320708,1.9315346,1.9311987,1.9312279,1.93136,1.925953569,1.930425544,1.930846746,1.925909776,1.930566637,1.931062643,1.9261,1.9304,1.9308,1.9261,1.9306,1.9311
i_242_3004_AS_Waterdamagerisk,-0.0875249,-0.0874503,-0.0874503,-0.088342,-0.0872691,-0.0870549,-0.087313,-0.086743,-0.086743,-0.086936,-0.0869231,-0.0868105,-0.091912591,-0.08742286,-0.086999821,-0.091944026,-0.087267442,-0.086769457,-0.091741,-0.087462,-0.086998,-0.091752,-0.087252,-0.08677
i_242_2286_AS_ETCCorrect2,-0.1265361,-0.1263635,-0.1263635,-0.1276988,-0.1265345,-0.12631,-0.1264004,-0.1262283,-0.1261844,-0.1263233,-0.1263051,-0.12612,-0.131755215,-0.126780649,-0.126311266,-0.131846632,-0.126670326,-0.126117852,-0.13156,-0.12682,-0.12631,-0.13164,-0.12665,-0.12612
i_242_2286_AS_MCCorrect,-1.293157,-1.2922571,-1.2922571,-1.2930669,-1.2919121,-1.2917,-1.293042,-1.291782,-1.291689,-1.2917895,-1.2917597,-1.2915982,-1.29715546,-1.292190502,-1.291721847,-1.297228492,-1.292067348,-1.291515726,-1.297,-1.2922,-1.2917,-1.297,-1.2921,-1.2915
i_242_2286_AS_TICorrect1,-0.6250802,-0.624574,-0.624574,-0.6256894,-0.6245252,-0.62432,-0.6249468,-0.6242875,-0.624244,-0.6243799,-0.6243549,-0.6241626,-0.629760552,-0.624787578,-0.624318267,-0.629842205,-0.624669813,-0.624117424,-0.62957,-0.62483,-0.62432,-0.62963,-0.62465,-0.62412
i_242_2286_AS_TICorrect1_2,-0.8438528,-0.843259,-0.843259,-0.8442686,-0.8431073,-0.8429,-0.843766,-0.8429018,-0.8428582,-0.8429706,-0.8429386,-0.8427436,-0.848345803,-0.843374736,-0.842905571,-0.848424136,-0.843254704,-0.842702486,-0.84815,-0.84342,-0.8429,-0.84821,-0.84324,-0.8427
i_242_2286_AS_TICorrect2,-0.9205496,-0.9198561,-0.9198561,-0.9208488,-0.9196885,-0.91949,-0.9204136,-0.9194832,-0.9194379,-0.9195577,-0.9195177,-0.9193341,-0.924927961,-0.919957732,-0.919488635,-0.925005256,-0.919837034,-0.919284895,-0.92473,-0.92,-0.91949,-0.92479,-0.91982,-0.91929
i_242_2286_AS_TICorrect3,-0.6250802,-0.624574,-0.624574,-0.6256894,-0.6245252,-0.62432,-0.6249468,-0.6242875,-0.624244,-0.6243799,-0.6243549,-0.6241626,-0.629760552,-0.624787578,-0.624318267,-0.629842205,-0.624669813,-0.624117424,-0.62957,-0.62483,-0.62432,-0.62963,-0.62465,-0.62412
i_242_2286_AS_TMCorrect1,1.0311194,1.0306373,1.0306373,1.0287839,1.0299505,1.0302,1.0312289,1.0304855,1.0304423,1.0302451,1.0302962,1.0304,1.024767534,1.029732172,1.030200437,1.024641987,1.029812978,1.030364166,1.025,1.0297,1.0302,1.0249,1.0298,1.0304
i_242_2286_AS_TMCorrect2,0.7250225,0.7247157,0.7247157,0.7229919,0.7241864,0.7244,0.7251549,0.7246246,0.7246246,0.7244208,0.7244449,0.7246137,0.718964241,0.723933124,0.724401837,0.718849014,0.724023163,0.724574866,0.71916,0.72389,0.7244,0.71906,0.72404,0.72457
i_242_2286_AS_TMCorrect3,0.4324622,0.4322862,0.4322862,0.4307036,0.4318964,0.43211,0.4325932,0.4322849,0.4322849,0.432119,0.4321395,0.43229,0.426665637,0.431637572,0.432106618,0.426559512,0.431735578,0.432287666,0.42686,0.43159,0.43211,0.42677,0.43175,0.43229
i_20200_10_AS_CorrectEnvironmentOrder,-0.2001582,-0.2001568,-0.2001568,-0.201842,-0.2006707,-0.20046,-0.2000042,-0.2001996,-0.2001996,-0.2004572,-0.2004279,-0.20026,-0.20597803,-0.200938557,-0.200462653,-0.206048898,-0.20081692,-0.200257251,-0.20578,-0.20098,-0.20046,-0.20584,-0.2008,-0.20026
i_20200_10_AS_OneFernandOneLayerinSentence2_PartD,-2.1537277,-2.1537875,-2.1537875,-2.1554942,-2.1543271,-2.1542,-2.1536726,-2.1540535,-2.1540535,-2.1542715,-2.1542262,-2.1540655,-2.159685607,-2.154658808,-2.154183413,-2.159749455,-2.154545111,-2.15398564,-2.1595,-2.1547,-2.1542,-2.1595,-2.1545,-2.154
i_20200_10_AS_PartALocation,-2.6099073,-2.6099673,-2.6099673,-2.6116975,-2.6105548,-2.6104,-2.6098481,-2.6102959,-2.6102959,-2.6105573,-2.6104768,-2.6102802,-2.615894888,-2.61087675,-2.610402038,-2.615957175,-2.610764797,-2.610206023,-2.6157,-2.6109,-2.6104,-2.6157,-2.6107,-2.6102
i_20200_10_AS_PartBCoralNumber,1.5515083,1.5514529,1.5514529,1.5496809,1.5508925,1.5511,1.5517389,1.551571,1.5514617,1.5512125,1.5512433,1.5514106,1.545624202,1.550646766,1.551120396,1.545549646,1.550777373,1.551334024,1.5458,1.5506,1.5511,1.5458,1.5508,1.5513
i_20200_10_AS_PartBScallopNumber,1.3578044,1.3577509,1.3577509,1.3559898,1.3571991,1.3574,1.3580279,1.357866,1.3577599,1.3575025,1.3575322,1.357714,1.35192403,1.356949436,1.357423407,1.351849084,1.357078313,1.357635403,1.3521,1.3569,1.3574,1.3521,1.3571,1.3576
i_20200_10_AS_PartBSeaLilyNumber,1.6484686,1.6484115,1.6484115,1.6466114,1.6478417,1.6481,1.6486754,1.6485075,1.6483965,1.6481525,1.6482148,1.6483567,1.642559183,1.647580254,1.648053708,1.64248496,1.647711854,1.64826828,1.6427,1.6475,1.6481,1.6427,1.6477,1.6483
i_20200_10_AS_PartC_OceanFirst,-1.670706,-1.6707494,-1.6707494,-1.6724341,-1.6713017,-1.6711,-1.6706269,-1.6709175,-1.6709175,-1.6711685,-1.6711534,-1.6709631,-1.676616539,-1.671582852,-1.671106962,-1.676682169,-1.671467259,-1.670907311,-1.6764,-1.6716,-1.6711,-1.6765,-1.6714,-1.6709
i_20200_10_AS_PartC_Row2,-1.9939947,-1.9940548,-1.9940548,-1.9957316,-1.9946054,-1.9944,-1.9938925,-1.9942579,-1.9942579,-1.9945246,-1.9944474,-1.9942674,-1.999920329,-1.994890976,-1.99441539,-1.999984765,-1.994776666,-1.994217006,-1.9997,-1.9949,-1.9944,-1.9998,-1.9948,-1.9942
i_20200_10_AS_PartC_Row3,-1.9647754,-1.9648155,-1.9648155,-1.9665131,-1.9653863,-1.9652,-1.9646762,-1.9650514,-1.9650514,-1.9653087,-1.9652459,-1.9650727,-1.970701361,-1.965671571,-1.965195953,-1.970765906,-1.965557147,-1.964997456,-1.9705,-1.9657,-1.9652,-1.9706,-1.9655,-1.965
i_20200_10_AS_TimePeriodCorrect_PartD,-0.7173238,-0.7173681,-0.7173681,-0.7190158,-0.7178519,-0.71765,-0.717227,-0.7174327,-0.7174327,-0.7177007,-0.7176654,-0.717503,-0.723171265,-0.71813137,-0.717655231,-0.723240244,-0.718011759,-0.717451711,-0.72297,-0.71817,-0.71765,-0.72303,-0.71799,-0.71745
i_242_2054_AS_BestLongTermSolution,1.2556425,1.251666,1.251666,1.2409748,1.2420578,1.2422636,1.2557855,1.243481,1.2426289,1.2423451,1.242383,1.2425064,1.237424952,1.241936932,1.24236232,1.237134702,1.241823266,1.242323422,1.2376,1.2419,1.2424,1.2373,1.2418,1.2423
i_242_2054_AS_EggsNegativelyAffected,-0.2139786,-0.213929,-0.213929,-0.2154188,-0.2143687,-0.21418,-0.2138978,-0.2139439,-0.2139439,-0.2141783,-0.2141718,-0.21406,-0.219131703,-0.214605859,-0.214179225,-0.219266191,-0.214559874,-0.214058471,-0.21896,-0.21465,-0.21418,-0.21907,-0.21454,-0.21406
i_242_2054_AS_FoodNegativelyAffected,0.1873953,0.1861846,0.1861846,0.1819028,0.182975,0.18319,0.187476,0.1837124,0.1834013,0.1831927,0.1832118,0.1833059,0.178237783,0.182761046,0.183187462,0.178053034,0.182755477,0.183256674,0.17841,0.18272,0.18319,0.17825,0.18277,0.18326
i_242_2054_AS_Future,0.2483341,0.247,0.247,0.2422759,0.2433482,0.24357,0.2484361,0.244102,0.2437895,0.2435712,0.2435875,0.2437196,0.238617998,0.243140776,0.24356715,0.238426027,0.243127807,0.243628962,0.23879,0.2431,0.24357,0.23862,0.24314,0.24363
i_242_2054_AS_ImmediateButterflies,0.6024874,0.6001351,0.6001351,0.5931628,0.5942517,0.5944392,0.6025618,0.5952477,0.5947463,0.5944871,0.5944955,0.5946059,0.589545155,0.594064677,0.594490758,0.589313861,0.594011434,0.594512299,0.58972,0.59403,0.59449,0.58951,0.59403,0.59451
i_242_2054_AS_InabilityToHoldSoilUnaffected,-0.7379799,-0.7363035,-0.7363035,-0.7339041,-0.732845,-0.7326762,-0.7379133,-0.7328631,-0.7325361,-0.7326973,-0.7327005,-0.7325799,-0.737680803,-0.733153254,-0.73272651,-0.737744883,-0.733034847,-0.732533358,-0.73751,-0.73319,-0.73273,-0.73755,-0.73302,-0.73253
i_242_2054_AS_MilkweedGrowthNegativelyAffected,0.8756596,0.8726134,0.8726134,0.8640266,0.8650902,0.8653333,0.8757869,0.8663206,0.8656158,0.8653573,0.8654044,0.8655137,0.860438395,0.864954958,0.865380768,0.860180193,0.864874158,0.86537475,0.86061,0.86492,0.86538,0.86037,0.86489,0.86537
i_242_2054_AS_PopulationPrediction,-0.0893777,-0.089707,-0.089707,-0.0921086,-0.0910581,-0.09085,-0.089267,-0.0905235,-0.0906123,-0.0908354,-0.0908431,-0.0907058,-0.095806484,-0.091281324,-0.090854746,-0.095957024,-0.091251816,-0.090750464,-0.095633,-0.09132,-0.090853,-0.095764,-0.091236,-0.090751
i_242_2054_AS_Seasons,0.0461695,0.0454274,0.0454274,0.042063,0.0431139,0.04333,0.0462369,0.0437561,0.0435787,0.0433402,0.0433385,0.0434643,0.03838132,0.042905615,0.04333212,0.038213754,0.042917659,0.043418942,0.038556,0.042866,0.043333,0.038406,0.042933,0.043418
i_242_2054_AS_Weeks,-2.2077405,-2.2012728,-2.2012728,-2.1877833,-2.186732,-2.1865661,-2.207727,-2.187953,-2.1865899,-2.1867432,-2.1866968,-2.1865415,-2.191713637,-2.187189622,-2.186763434,-2.191587464,-2.186873803,-2.186372983,-2.1915,-2.1872,-2.1868,-2.1914,-2.1869,-2.1864
i_100180_24_AS_PartA_Row1,1.9845455,1.9802002,1.9802002,1.9741425,1.9752907,1.9755248,1.9847701,1.9760165,1.9759574,1.9757012,1.9757543,1.975903,1.970306526,1.975120711,1.975573951,1.970155551,1.975184771,1.97571833,1.9705,1.9751,1.9756,1.9704,1.9752,1.9757
i_100180_24_AS_PartA_Row2,2.0162453,2.0118428,2.0118428,2.0057221,2.0069042,2.0071334,2.0164719,2.0076244,2.0075649,2.0072893,2.0073377,2.007499,2.001887351,2.006701382,2.007154601,2.001736765,2.006765991,2.007299526,2.0021,2.0067,2.0072,2.0019,2.0068,2.0073
i_100180_24_AS_PartA_Row3,0.6701392,0.6683727,0.6683727,0.6651851,0.6663439,0.66657,0.6702463,0.6668488,0.6668488,0.6665885,0.6666546,0.6667885,0.66130083,0.666113128,0.666566467,0.661134605,0.666154163,0.666687807,0.66148,0.66607,0.66657,0.66134,0.66617,0.66669
i_100180_24_AS_PartA_Row4,0.9968569,0.9944041,0.9944041,0.9904888,0.9916171,0.99189,0.9970168,0.9922017,0.9922017,0.9919347,0.9920023,0.992115,0.986616063,0.991430539,0.991884011,0.986453825,0.991477674,0.992011479,0.98679,0.99139,0.99189,0.98666,0.99149,0.99201
i_100180_24_AS_PartB_Location1,1.4205546,1.417276,1.417276,1.4123908,1.4135493,1.4138,1.4207428,1.4141674,1.4141674,1.4139106,1.4139516,1.4140741,1.408533538,1.41334906,1.413802541,1.408376077,1.413403552,1.413937376,1.4087,1.4133,1.4138,1.4086,1.4134,1.4139
i_100180_24_AS_PartB_Location2,0.2506055,0.2497924,0.2497924,0.2475921,0.2487454,0.24896,0.2507428,0.2491939,0.2491939,0.2489397,0.2489964,0.2491179,0.243693821,0.248501489,0.248954483,0.243521768,0.248533868,0.249067105,0.24387,0.24846,0.24896,0.24373,0.24855,0.24907
i_100180_24_AS_PartB_Location3,-0.7724276,-0.7709145,-0.7709145,-0.7704671,-0.7693503,-0.76916,-0.7724244,-0.7691111,-0.7690627,-0.76924,-0.7691859,-0.76907,-0.774396052,-0.769607981,-0.769156623,-0.774586252,-0.769600825,-0.769069486,-0.77421,-0.76965,-0.76916,-0.77438,-0.76958,-0.76907
i_100180_24_AS_PartB_Location4,0.9196151,0.9173243,0.9173243,0.913584,0.9147113,0.91498,0.919808,0.9153068,0.915258,0.9150199,0.9150872,0.9152055,0.909708462,0.914522534,0.914975985,0.909545315,0.914568269,0.915102048,0.90989,0.91448,0.91498,0.90975,0.91458,0.9151
i_100180_24_AS_PartC,-1.83166,-1.8275819,-1.8275819,-1.8244559,-1.8233482,-1.8231414,-1.8317044,-1.823277,-1.8232187,-1.8233963,-1.8233191,-1.8232281,-1.828410708,-1.823652086,-1.823203329,-1.828623675,-1.823674276,-1.823145913,-1.8282,-1.8237,-1.8232,-1.8284,-1.8237,-1.8231
i_100180_24_AS_PartD,-0.6216768,-0.620476,-0.620476,-0.6204427,-0.6193231,-0.61912,-0.62161,-0.6190669,-0.6190191,-0.6192148,-0.6191673,-0.61903,-0.624367478,-0.619575846,-0.619124182,-0.624554689,-0.619564672,-0.619032979,-0.62418,-0.61962,-0.61912,-0.62435,-0.61955,-0.61903
i_10104_41777_AS_Matter_AirAndWater,-1.4786095,-1.4762339,-1.4762339,-1.4754934,-1.4743559,-1.4741445,-1.4785309,-1.4742027,-1.474149,-1.4743053,-1.4742834,-1.4740781,-1.479456762,-1.474612117,-1.474155422,-1.479470251,-1.474434549,-1.473897615,-1.4793,-1.4747,-1.4742,-1.4793,-1.4744,-1.4739
i_10104_41777_AS_MC_Mass,-0.6855651,-0.6845511,-0.6845511,-0.684961,-0.6838042,-0.68359,-0.6854328,-0.6835581,-0.6835581,-0.683696,-0.6836818,-0.6834808,-0.688911724,-0.684049256,-0.68359089,-0.68895688,-0.683902533,-0.683363918,-0.68872,-0.68409,-0.68359,-0.68875,-0.68389,-0.68336
i_10104_41777_AS_Needed_NotNeeded,-0.5721037,-0.5713067,-0.5713067,-0.5718808,-0.5707223,-0.5705,-0.5720139,-0.5704652,-0.5704652,-0.5706045,-0.5705961,-0.5703929,-0.575829131,-0.570964525,-0.570505962,-0.575879277,-0.570822604,-0.570283793,-0.57564,-0.57101,-0.5705,-0.57567,-0.57081,-0.57028
i_10104_41777_AS_NoSoil_IncreasesHeight,0.8333933,0.8317881,0.8317881,0.8290607,0.8302215,0.83049,0.8335707,0.8306743,0.8306743,0.8304641,0.8304613,0.83066,0.825150821,0.830029905,0.830489776,0.825043678,0.830117898,0.830657899,0.82533,0.82999,0.83049,0.82525,0.83013,0.83066
i_10104_41777_AS_NoSoil_IncreasesMass,0.8333933,0.8317881,0.8317881,0.8290607,0.8302215,0.83049,0.8335707,0.8306743,0.8306743,0.8304641,0.8304613,0.83066,0.825150821,0.830029905,0.830489776,0.825043678,0.830117898,0.830657899,0.82533,0.82999,0.83049,0.82525,0.83013,0.83066
i_10104_41777_AS_NoSoil_SameFronds,0.4990054,0.4979151,0.4979151,0.4956717,0.4968129,0.49709,0.4991481,0.497277,0.4972296,0.4970356,0.4970697,0.49727,0.491751734,0.496629442,0.497089198,0.491656098,0.496728189,0.497268121,0.49194,0.49659,0.49709,0.49186,0.49674,0.49727
i_10104_41777_AS_SameAs_Supports,-0.8831343,-0.8817845,-0.8817845,-0.8818726,-0.8807189,-0.88051,-0.8830256,-0.8805116,-0.8804624,-0.8806602,-0.8806443,-0.8803991,-0.885827219,-0.880968759,-0.880510767,-0.885863877,-0.880813826,-0.880275583,-0.88564,-0.88101,-0.88051,-0.88566,-0.8808,-0.88028
i_10104_41777_AS_Soil_IncreasesHeight,1.132731,1.1306354,1.1306354,1.1275011,1.1286483,1.1289,1.1329239,1.1291447,1.1291447,1.1289319,1.1289524,1.1291,1.12360034,1.128479692,1.128939576,1.123484583,1.128559682,1.129099642,1.1238,1.1284,1.1289,1.1237,1.1286,1.1291
i_10104_41777_AS_Soil_IncreasesMass,1.0074647,1.0055307,1.0055307,1.0025905,1.0037786,1.004,1.0076523,1.0042426,1.0042426,1.00401,1.0040433,1.0042,0.9986859,1.003565242,1.00402513,0.998573549,1.003648391,1.004188379,0.99887,1.0035,1.004,0.99878,1.0037,1.0042
i_10104_41777_AS_Soil_SameFronds,0.6744195,0.6730192,0.6730192,0.6705381,0.6716811,0.67196,0.6745933,0.6721489,0.6721489,0.671923,0.6719243,0.67213,0.666623406,0.671501987,0.671961817,0.666521497,0.671594863,0.672134846,0.66681,0.67146,0.67196,0.66673,0.67161,0.67213
i_10104_41773_AS_ETCAssertion,2.3686252,2.3618438,2.3618438,2.3510578,2.352149,2.3523985,2.3689284,2.3529509,2.352821,2.3525007,2.3525907,2.3526706,2.347517263,2.352083246,2.352513547,2.347364042,2.352119679,2.352626848,2.3477,2.352,2.3525,2.3476,2.3521,2.3526
i_10104_41773_AS_ETCAssertion2,0.0951844,0.0950406,0.0950406,0.0936948,0.0947872,0.0950174,0.0952771,0.0950936,0.0950936,0.0948674,0.0949168,0.0951099,0.090015244,0.094631389,0.095066674,0.089897405,0.094703616,0.095216545,0.090197,0.094592,0.095068,0.090093,0.09472,0.095216
i_10104_41773_AS_PartARow1BeforeRow3,-0.8920652,-0.8891458,-0.8891458,-0.8862364,-0.8851638,-0.8849,-0.8920418,-0.8851328,-0.8850358,-0.8851587,-0.885125,-0.8849525,-0.889968124,-0.885338007,-0.884901285,-0.890061142,-0.885241841,-0.884727256,-0.88979,-0.88538,-0.8849,-0.88986,-0.88523,-0.88473
i_10104_41773_AS_PartARow2BeforeRow5,-0.8623239,-0.859508,-0.859508,-0.8567082,-0.8556354,-0.85537,-0.8622981,-0.8555822,-0.8554868,-0.8556273,-0.855602,-0.8554243,-0.860438463,-0.855808659,-0.855371971,-0.860532267,-0.85571325,-0.855198704,-0.86026,-0.85585,-0.85537,-0.86034,-0.8557,-0.8552
i_10104_41773_AS_PartARow3BeforeRow6,-1.1759015,-1.172153,-1.172153,-1.1680674,-1.1669615,-1.1667517,-1.1758996,-1.1669882,-1.1668879,-1.1670382,-1.1669972,-1.1668246,-1.171812417,-1.167179655,-1.166742653,-1.171897866,-1.167076187,-1.166561275,-1.1716,-1.1672,-1.1667,-1.1717,-1.1671,-1.1666
i_10104_41773_AS_PartARow5BeforeRow1,-2.0535424,-2.047428,-2.047428,-2.0399286,-2.0388359,-2.0386,-2.0535999,-2.0390528,-2.0388718,-2.0389955,-2.0389627,-2.0387536,-2.043707922,-2.039070772,-2.038633281,-2.043769893,-2.038944464,-2.03842896,-2.0435,-2.0391,-2.0386,-2.0436,-2.0389,-2.0384
i_10104_41773_AS_PartARow6BeforeRow4,-0.7922742,-0.7896047,-0.7896047,-0.7871159,-0.7860299,-0.78578,-0.792196,-0.7859915,-0.7858952,-0.7860274,-0.7860026,-0.785834,-0.790842678,-0.78621364,-0.785777031,-0.790938327,-0.786120008,-0.785605554,-0.79066,-0.78625,-0.78578,-0.79074,-0.7861,-0.78561
i_10104_41773_AS_PartDRow1,-3.1344517,-3.1259143,-3.1259143,-3.1149265,-3.1138365,-3.1137,-3.1345673,-3.1142691,-3.1140123,-3.1140736,-3.1139844,-3.1137992,-3.118731743,-3.114095477,-3.113658029,-3.118768288,-3.113943866,-3.113428345,-3.1185,-3.1141,-3.1137,-3.1186,-3.1139,-3.1134
i_10104_41773_AS_PartDRow2,-3.2381997,-3.2294648,-3.2294648,-3.2181907,-3.2171141,-3.2169,-3.23832,-3.2175527,-3.2172891,-3.2173442,-3.2172921,-3.2170741,-3.22199753,-3.217361589,-3.216924171,-3.222032012,-3.217207888,-3.216692394,-3.2218,-3.2174,-3.2169,-3.2218,-3.2172,-3.2167
i_10104_41773_AS_PartDRow3,-3.1132053,-3.1047091,-3.1047091,-3.093781,-3.0927334,-3.0925,-3.1133199,-3.0931088,-3.092856,-3.0929268,-3.0928856,-3.092714,-3.097585934,-3.092949604,-3.092512151,-3.097622911,-3.09279843,-3.092282904,-3.0974,-3.093,-3.0925,-3.0974,-3.0928,-3.0923
i_10104_41779_AS_Gas_Chemical,-1.7754379,-1.7713942,-1.7713942,-1.7652774,-1.7642153,-1.764,-1.7754789,-1.7645551,-1.7642093,-1.7642975,-1.7642476,-1.7640994,-1.768991772,-1.76445953,-1.764032371,-1.769111365,-1.764388206,-1.763885611,-1.7688,-1.7645,-1.764,-1.7689,-1.7644,-1.7639
